milestone_id,project_id,milestone_name,sequence,planned_date,actual_date,status,delay_days,dependency_type
PRJ-SYN-004736-M-09,PRJ-SYN-004736,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2022-12-30,2023-08-08,COMPLETED,221,STATUTORY_INSPECTION
PRJ-SYN-004736-M-10,PRJ-SYN-004736,"Final Trial Runs, COD Commercial Operation & Handover",10,2023-03-01,2023-10-21,COMPLETED,234,COMMISSIONING
PRJ-SYN-004737-M-01,PRJ-SYN-004737,Feasibility Study & Detailed Project Report (DPR) Approval,1,2020-10-17,2020-11-14,COMPLETED,28,ADMINISTRATIVE
PRJ-SYN-004737-M-02,PRJ-SYN-004737,Statutory Environmental & Forest Clearance Stage-I,2,2021-01-23,2021-03-20,COMPLETED,56,STATUTORY
PRJ-SYN-004737-M-03,PRJ-SYN-004737,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2021-04-30,2021-07-29,COMPLETED,90,LAND_ACQUISITION
PRJ-SYN-004737-M-04,PRJ-SYN-004737,"EPC Tendering, Technical Evaluation & Contract Award",4,2021-08-05,2021-11-28,COMPLETED,115,PROCUREMENT
PRJ-SYN-004737-M-05,PRJ-SYN-004737,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2021-11-30,2022-04-16,COMPLETED,137,RIGHT_OF_WAY
PRJ-SYN-004737-M-06,PRJ-SYN-004737,"Major Substructure, Earthwork & Foundation Works (50%)",6,2022-04-25,2022-10-09,COMPLETED,167,CIVIL_WORKS
PRJ-SYN-004737-M-07,PRJ-SYN-004737,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2022-09-18,2023-03-18,COMPLETED,181,CIVIL_WORKS
PRJ-SYN-004737-M-08,PRJ-SYN-004737,"Equipment Installation, Signaling & Substation Integration",8,2022-12-24,2023-07-26,COMPLETED,214,SYSTEMS_EQUIPMENT
PRJ-SYN-004737-M-09,PRJ-SYN-004737,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2023-02-21,2023-10-17,COMPLETED,238,STATUTORY_INSPECTION
PRJ-SYN-004737-M-10,PRJ-SYN-004737,"Final Trial Runs, COD Commercial Operation & Handover",10,2023-04-01,2024-01-08,COMPLETED,282,COMMISSIONING
PRJ-SYN-004738-M-01,PRJ-SYN-004738,Feasibility Study & Detailed Project Report (DPR) Approval,1,2020-04-30,2020-05-09,COMPLETED,9,ADMINISTRATIVE
PRJ-SYN-004738-M-02,PRJ-SYN-004738,Statutory Environmental & Forest Clearance Stage-I,2,2020-07-15,2020-08-27,COMPLETED,43,STATUTORY
PRJ-SYN-004738-M-03,PRJ-SYN-004738,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2020-09-30,2020-11-14,COMPLETED,45,LAND_ACQUISITION
PRJ-SYN-004738-M-04,PRJ-SYN-004738,"EPC Tendering, Technical Evaluation & Contract Award",4,2020-12-15,2021-02-25,COMPLETED,72,PROCUREMENT
PRJ-SYN-004738-M-05,PRJ-SYN-004738,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2021-03-16,2021-06-16,COMPLETED,92,RIGHT_OF_WAY
PRJ-SYN-004738-M-06,PRJ-SYN-004738,"Major Substructure, Earthwork & Foundation Works (50%)",6,2021-07-08,2021-10-24,COMPLETED,108,CIVIL_WORKS
PRJ-SYN-004738-M-07,PRJ-SYN-004738,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2021-10-30,2022-02-22,COMPLETED,115,CIVIL_WORKS
PRJ-SYN-004738-M-08,PRJ-SYN-004738,"Equipment Installation, Signaling & Substation Integration",8,2022-01-14,2022-06-02,COMPLETED,139,SYSTEMS_EQUIPMENT
PRJ-SYN-004738-M-09,PRJ-SYN-004738,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2022-03-01,2022-07-22,COMPLETED,143,STATUTORY_INSPECTION
PRJ-SYN-004738-M-10,PRJ-SYN-004738,"Final Trial Runs, COD Commercial Operation & Handover",10,2022-04-01,2022-09-24,COMPLETED,176,COMMISSIONING
PRJ-SYN-004739-M-01,PRJ-SYN-004739,Feasibility Study & Detailed Project Report (DPR) Approval,1,2020-09-06,2020-10-30,COMPLETED,54,ADMINISTRATIVE
PRJ-SYN-004739-M-02,PRJ-SYN-004739,Statutory Environmental & Forest Clearance Stage-I,2,2021-03-23,2021-06-10,COMPLETED,79,STATUTORY
PRJ-SYN-004739-M-03,PRJ-SYN-004739,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2021-10-07,2022-02-17,COMPLETED,133,LAND_ACQUISITION
PRJ-SYN-004739-M-04,PRJ-SYN-004739,"EPC Tendering, Technical Evaluation & Contract Award",4,2022-04-23,2022-10-26,COMPLETED,186,PROCUREMENT
PRJ-SYN-004739-M-05,PRJ-SYN-004739,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2022-12-16,2023-07-13,COMPLETED,209,RIGHT_OF_WAY
PRJ-SYN-004739-M-06,PRJ-SYN-004739,"Major Substructure, Earthwork & Foundation Works (50%)",6,2023-10-09,2024-07-12,COMPLETED,277,CIVIL_WORKS
PRJ-SYN-004739-M-07,PRJ-SYN-004739,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2024-08-01,2025-05-28,COMPLETED,300,CIVIL_WORKS
PRJ-SYN-004739-M-08,PRJ-SYN-004739,"Equipment Installation, Signaling & Substation Integration",8,2025-02-15,2026-02-14,COMPLETED,364,SYSTEMS_EQUIPMENT
PRJ-SYN-004739-M-09,PRJ-SYN-004739,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2025-06-13,,DELAYED,540,STATUTORY_INSPECTION
PRJ-SYN-004739-M-10,PRJ-SYN-004739,"Final Trial Runs, COD Commercial Operation & Handover",10,2025-09-01,,NOT_STARTED,0,COMMISSIONING
PRJ-SYN-004740-M-01,PRJ-SYN-004740,Feasibility Study & Detailed Project Report (DPR) Approval,1,2020-03-23,2020-04-07,COMPLETED,15,ADMINISTRATIVE
PRJ-SYN-004740-M-02,PRJ-SYN-004740,Statutory Environmental & Forest Clearance Stage-I,2,2020-07-05,2020-07-05,COMPLETED,0,STATUTORY
PRJ-SYN-004740-M-03,PRJ-SYN-004740,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2020-10-16,2020-10-24,COMPLETED,8,LAND_ACQUISITION
PRJ-SYN-004740-M-04,PRJ-SYN-004740,"EPC Tendering, Technical Evaluation & Contract Award",4,2021-01-28,2021-01-28,COMPLETED,0,PROCUREMENT
PRJ-SYN-004740-M-05,PRJ-SYN-004740,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2021-06-01,2021-06-14,COMPLETED,13,RIGHT_OF_WAY
PRJ-SYN-004740-M-06,PRJ-SYN-004740,"Major Substructure, Earthwork & Foundation Works (50%)",6,2021-11-03,2021-11-03,COMPLETED,0,CIVIL_WORKS
PRJ-SYN-004740-M-07,PRJ-SYN-004740,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2022-04-08,2022-04-08,COMPLETED,0,CIVIL_WORKS
PRJ-SYN-004740-M-08,PRJ-SYN-004740,"Equipment Installation, Signaling & Substation Integration",8,2022-07-20,2022-07-24,COMPLETED,4,SYSTEMS_EQUIPMENT
PRJ-SYN-004740-M-09,PRJ-SYN-004740,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2022-09-20,2022-10-02,COMPLETED,12,STATUTORY_INSPECTION
PRJ-SYN-004740-M-10,PRJ-SYN-004740,"Final Trial Runs, COD Commercial Operation & Handover",10,2022-11-01,2022-11-01,COMPLETED,0,COMMISSIONING
PRJ-SYN-004741-M-01,PRJ-SYN-004741,Feasibility Study & Detailed Project Report (DPR) Approval,1,2021-05-31,2021-06-22,COMPLETED,22,ADMINISTRATIVE
PRJ-SYN-004741-M-02,PRJ-SYN-004741,Statutory Environmental & Forest Clearance Stage-I,2,2021-12-06,2022-02-03,COMPLETED,59,STATUTORY
PRJ-SYN-004741-M-03,PRJ-SYN-004741,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2022-06-12,2022-09-03,COMPLETED,83,LAND_ACQUISITION
PRJ-SYN-004741-M-04,PRJ-SYN-004741,"EPC Tendering, Technical Evaluation & Contract Award",4,2022-12-18,2023-04-10,COMPLETED,113,PROCUREMENT
PRJ-SYN-004741-M-05,PRJ-SYN-004741,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2023-08-01,2023-12-16,COMPLETED,137,RIGHT_OF_WAY
PRJ-SYN-004741-M-06,PRJ-SYN-004741,"Major Substructure, Earthwork & Foundation Works (50%)",6,2024-05-10,2024-10-26,COMPLETED,169,CIVIL_WORKS
PRJ-SYN-004741-M-07,PRJ-SYN-004741,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2025-02-17,2025-08-31,COMPLETED,195,CIVIL_WORKS
PRJ-SYN-004741-M-08,PRJ-SYN-004741,"Equipment Installation, Signaling & Substation Integration",8,2025-08-24,2026-04-24,COMPLETED,243,SYSTEMS_EQUIPMENT
PRJ-SYN-004741-M-09,PRJ-SYN-004741,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2025-12-15,,DELAYED,360,STATUTORY_INSPECTION
PRJ-SYN-004741-M-10,PRJ-SYN-004741,"Final Trial Runs, COD Commercial Operation & Handover",10,2026-03-01,,NOT_STARTED,0,COMMISSIONING
PRJ-SYN-004742-M-01,PRJ-SYN-004742,Feasibility Study & Detailed Project Report (DPR) Approval,1,2020-11-26,2020-11-27,COMPLETED,1,ADMINISTRATIVE
PRJ-SYN-004742-M-02,PRJ-SYN-004742,Statutory Environmental & Forest Clearance Stage-I,2,2021-05-31,2021-06-14,COMPLETED,14,STATUTORY
PRJ-SYN-004742-M-03,PRJ-SYN-004742,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2021-12-02,2021-12-03,COMPLETED,1,LAND_ACQUISITION
PRJ-SYN-004742-M-04,PRJ-SYN-004742,"EPC Tendering, Technical Evaluation & Contract Award",4,2022-06-06,2022-06-20,COMPLETED,14,PROCUREMENT
PRJ-SYN-004742-M-05,PRJ-SYN-004742,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2023-01-15,2023-01-22,COMPLETED,7,RIGHT_OF_WAY
PRJ-SYN-004742-M-06,PRJ-SYN-004742,"Major Substructure, Earthwork & Foundation Works (50%)",6,2023-10-21,2023-10-22,COMPLETED,1,CIVIL_WORKS
PRJ-SYN-004742-M-07,PRJ-SYN-004742,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2024-07-25,2024-08-08,COMPLETED,14,CIVIL_WORKS
PRJ-SYN-004742-M-08,PRJ-SYN-004742,"Equipment Installation, Signaling & Substation Integration",8,2025-01-27,2025-01-27,COMPLETED,0,SYSTEMS_EQUIPMENT
PRJ-SYN-004742-M-09,PRJ-SYN-004742,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2025-05-18,2025-05-25,COMPLETED,7,STATUTORY_INSPECTION
PRJ-SYN-004742-M-10,PRJ-SYN-004742,"Final Trial Runs, COD Commercial Operation & Handover",10,2025-08-01,2025-08-01,COMPLETED,0,COMMISSIONING
PRJ-SYN-004743-M-01,PRJ-SYN-004743,Feasibility Study & Detailed Project Report (DPR) Approval,1,2019-06-09,2019-07-15,COMPLETED,36,ADMINISTRATIVE
PRJ-SYN-004743-M-02,PRJ-SYN-004743,Statutory Environmental & Forest Clearance Stage-I,2,2019-11-17,2020-02-05,COMPLETED,80,STATUTORY
PRJ-SYN-004743-M-03,PRJ-SYN-004743,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2020-04-27,2020-08-10,COMPLETED,105,LAND_ACQUISITION
PRJ-SYN-004743-M-04,PRJ-SYN-004743,"EPC Tendering, Technical Evaluation & Contract Award",4,2020-10-05,2021-03-02,COMPLETED,148,PROCUREMENT
PRJ-SYN-004743-M-05,PRJ-SYN-004743,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2021-04-16,2021-10-25,COMPLETED,192,RIGHT_OF_WAY
PRJ-SYN-004743-M-06,PRJ-SYN-004743,"Major Substructure, Earthwork & Foundation Works (50%)",6,2021-12-14,2022-07-14,COMPLETED,212,CIVIL_WORKS
PRJ-SYN-004743-M-07,PRJ-SYN-004743,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2022-08-12,2023-05-08,COMPLETED,269,CIVIL_WORKS
PRJ-SYN-004743-M-08,PRJ-SYN-004743,"Equipment Installation, Signaling & Substation Integration",8,2023-01-20,2023-11-21,COMPLETED,305,SYSTEMS_EQUIPMENT
PRJ-SYN-004743-M-09,PRJ-SYN-004743,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2023-04-27,2024-03-18,COMPLETED,326,STATUTORY_INSPECTION
PRJ-SYN-004743-M-10,PRJ-SYN-004743,"Final Trial Runs, COD Commercial Operation & Handover",10,2023-07-01,2024-07-06,COMPLETED,371,COMMISSIONING
PRJ-SYN-004744-M-01,PRJ-SYN-004744,Feasibility Study & Detailed Project Report (DPR) Approval,1,2019-01-03,2019-02-14,COMPLETED,42,ADMINISTRATIVE
PRJ-SYN-004744-M-02,PRJ-SYN-004744,Statutory Environmental & Forest Clearance Stage-I,2,2019-07-17,2019-09-26,COMPLETED,71,STATUTORY
PRJ-SYN-004744-M-03,PRJ-SYN-004744,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2020-01-28,2020-04-17,COMPLETED,80,LAND_ACQUISITION
PRJ-SYN-004744-M-04,PRJ-SYN-004744,"EPC Tendering, Technical Evaluation & Contract Award",4,2020-08-10,2020-12-07,COMPLETED,119,PROCUREMENT
PRJ-SYN-004744-M-05,PRJ-SYN-004744,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2021-04-01,2021-08-21,COMPLETED,142,RIGHT_OF_WAY
PRJ-SYN-004744-M-06,PRJ-SYN-004744,"Major Substructure, Earthwork & Foundation Works (50%)",6,2022-01-18,2022-07-17,COMPLETED,180,CIVIL_WORKS
PRJ-SYN-004744-M-07,PRJ-SYN-004744,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2022-11-06,2023-05-25,COMPLETED,200,CIVIL_WORKS
PRJ-SYN-004744-M-08,PRJ-SYN-004744,"Equipment Installation, Signaling & Substation Integration",8,2023-05-20,2024-01-01,COMPLETED,226,SYSTEMS_EQUIPMENT
PRJ-SYN-004744-M-09,PRJ-SYN-004744,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2023-09-14,2024-05-28,COMPLETED,257,STATUTORY_INSPECTION
PRJ-SYN-004744-M-10,PRJ-SYN-004744,"Final Trial Runs, COD Commercial Operation & Handover",10,2023-12-01,2024-09-23,COMPLETED,297,COMMISSIONING
PRJ-SYN-004745-M-01,PRJ-SYN-004745,Feasibility Study & Detailed Project Report (DPR) Approval,1,2018-05-29,2018-07-17,COMPLETED,49,ADMINISTRATIVE
PRJ-SYN-004745-M-02,PRJ-SYN-004745,Statutory Environmental & Forest Clearance Stage-I,2,2018-12-01,2019-02-22,COMPLETED,83,STATUTORY
PRJ-SYN-004745-M-03,PRJ-SYN-004745,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2019-06-04,2019-10-08,COMPLETED,126,LAND_ACQUISITION
PRJ-SYN-004745-M-04,PRJ-SYN-004745,"EPC Tendering, Technical Evaluation & Contract Award",4,2019-12-07,2020-05-23,COMPLETED,168,PROCUREMENT
PRJ-SYN-004745-M-05,PRJ-SYN-004745,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2020-07-17,2021-02-04,COMPLETED,202,RIGHT_OF_WAY
PRJ-SYN-004745-M-06,PRJ-SYN-004745,"Major Substructure, Earthwork & Foundation Works (50%)",6,2021-04-22,2021-12-28,COMPLETED,250,CIVIL_WORKS
PRJ-SYN-004745-M-07,PRJ-SYN-004745,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2022-01-25,2022-11-22,COMPLETED,301,CIVIL_WORKS
PRJ-SYN-004745-M-08,PRJ-SYN-004745,"Equipment Installation, Signaling & Substation Integration",8,2022-07-30,2023-06-16,COMPLETED,321,SYSTEMS_EQUIPMENT
PRJ-SYN-004745-M-09,PRJ-SYN-004745,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2022-11-18,2023-11-22,COMPLETED,369,STATUTORY_INSPECTION
PRJ-SYN-004745-M-10,PRJ-SYN-004745,"Final Trial Runs, COD Commercial Operation & Handover",10,2023-02-01,2024-03-14,COMPLETED,407,COMMISSIONING
PRJ-SYN-004746-M-01,PRJ-SYN-004746,Feasibility Study & Detailed Project Report (DPR) Approval,1,2021-02-01,2021-04-04,COMPLETED,62,ADMINISTRATIVE
PRJ-SYN-004746-M-02,PRJ-SYN-004746,Statutory Environmental & Forest Clearance Stage-I,2,2021-08-12,2021-12-04,COMPLETED,114,STATUTORY
PRJ-SYN-004746-M-03,PRJ-SYN-004746,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2022-02-19,2022-08-23,COMPLETED,185,LAND_ACQUISITION
PRJ-SYN-004746-M-04,PRJ-SYN-004746,"EPC Tendering, Technical Evaluation & Contract Award",4,2022-08-30,2023-04-16,COMPLETED,229,PROCUREMENT
PRJ-SYN-004746-M-05,PRJ-SYN-004746,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2023-04-17,2024-02-03,COMPLETED,292,RIGHT_OF_WAY
PRJ-SYN-004746-M-06,PRJ-SYN-004746,"Major Substructure, Earthwork & Foundation Works (50%)",6,2024-01-30,2025-01-26,COMPLETED,362,CIVIL_WORKS
PRJ-SYN-004746-M-07,PRJ-SYN-004746,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2024-11-12,2025-12-24,COMPLETED,407,CIVIL_WORKS
PRJ-SYN-004746-M-08,PRJ-SYN-004746,"Equipment Installation, Signaling & Substation Integration",8,2025-05-23,,DELAYED,720,SYSTEMS_EQUIPMENT
PRJ-SYN-004746-M-09,PRJ-SYN-004746,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2025-09-15,,NOT_STARTED,0,STATUTORY_INSPECTION
PRJ-SYN-004746-M-10,PRJ-SYN-004746,"Final Trial Runs, COD Commercial Operation & Handover",10,2025-12-01,,NOT_STARTED,0,COMMISSIONING
PRJ-SYN-004747-M-01,PRJ-SYN-004747,Feasibility Study & Detailed Project Report (DPR) Approval,1,2022-04-25,2022-06-05,COMPLETED,41,ADMINISTRATIVE
PRJ-SYN-004747-M-02,PRJ-SYN-004747,Statutory Environmental & Forest Clearance Stage-I,2,2022-11-30,2023-03-02,COMPLETED,92,STATUTORY
PRJ-SYN-004747-M-03,PRJ-SYN-004747,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2023-07-07,2023-11-29,COMPLETED,145,LAND_ACQUISITION
PRJ-SYN-004747-M-04,PRJ-SYN-004747,"EPC Tendering, Technical Evaluation & Contract Award",4,2024-02-11,2024-09-02,COMPLETED,204,PROCUREMENT
PRJ-SYN-004747-M-05,PRJ-SYN-004747,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2024-10-31,2025-07-15,COMPLETED,257,RIGHT_OF_WAY
PRJ-SYN-004747-M-06,PRJ-SYN-004747,"Major Substructure, Earthwork & Foundation Works (50%)",6,2025-09-25,2026-07-07,COMPLETED,285,CIVIL_WORKS
PRJ-SYN-004747-M-07,PRJ-SYN-004747,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2026-08-19,,DELAYED,600,CIVIL_WORKS
PRJ-SYN-004747-M-08,PRJ-SYN-004747,"Equipment Installation, Signaling & Substation Integration",8,2027-03-26,,NOT_STARTED,0,SYSTEMS_EQUIPMENT
PRJ-SYN-004747-M-09,PRJ-SYN-004747,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2027-08-05,,NOT_STARTED,0,STATUTORY_INSPECTION
PRJ-SYN-004747-M-10,PRJ-SYN-004747,"Final Trial Runs, COD Commercial Operation & Handover",10,2027-11-01,,NOT_STARTED,0,COMMISSIONING
PRJ-SYN-004748-M-01,PRJ-SYN-004748,Feasibility Study & Detailed Project Report (DPR) Approval,1,2023-04-07,2023-05-06,COMPLETED,29,ADMINISTRATIVE
PRJ-SYN-004748-M-02,PRJ-SYN-004748,Statutory Environmental & Forest Clearance Stage-I,2,2023-06-28,2023-08-18,COMPLETED,51,STATUTORY
PRJ-SYN-004748-M-03,PRJ-SYN-004748,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2023-09-18,2023-11-14,COMPLETED,57,LAND_ACQUISITION
PRJ-SYN-004748-M-04,PRJ-SYN-004748,"EPC Tendering, Technical Evaluation & Contract Award",4,2023-12-09,2024-02-26,COMPLETED,79,PROCUREMENT
PRJ-SYN-004748-M-05,PRJ-SYN-004748,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2024-03-17,2024-07-08,COMPLETED,113,RIGHT_OF_WAY
PRJ-SYN-004748-M-06,PRJ-SYN-004748,"Major Substructure, Earthwork & Foundation Works (50%)",6,2024-07-18,2024-12-01,COMPLETED,136,CIVIL_WORKS
PRJ-SYN-004748-M-07,PRJ-SYN-004748,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2024-11-18,2025-05-04,COMPLETED,167,CIVIL_WORKS
PRJ-SYN-004748-M-08,PRJ-SYN-004748,"Equipment Installation, Signaling & Substation Integration",8,2025-02-08,2025-07-26,COMPLETED,168,SYSTEMS_EQUIPMENT
PRJ-SYN-004748-M-09,PRJ-SYN-004748,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2025-03-29,2025-10-11,COMPLETED,196,STATUTORY_INSPECTION
PRJ-SYN-004748-M-10,PRJ-SYN-004748,"Final Trial Runs, COD Commercial Operation & Handover",10,2025-05-01,2025-11-27,COMPLETED,210,COMMISSIONING
PRJ-SYN-004749-M-01,PRJ-SYN-004749,Feasibility Study & Detailed Project Report (DPR) Approval,1,2021-03-17,2021-04-13,COMPLETED,27,ADMINISTRATIVE
PRJ-SYN-004749-M-02,PRJ-SYN-004749,Statutory Environmental & Forest Clearance Stage-I,2,2021-09-03,2021-11-02,COMPLETED,60,STATUTORY
PRJ-SYN-004749-M-03,PRJ-SYN-004749,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2022-02-20,2022-05-25,COMPLETED,94,LAND_ACQUISITION
PRJ-SYN-004749-M-04,PRJ-SYN-004749,"EPC Tendering, Technical Evaluation & Contract Award",4,2022-08-10,2022-12-15,COMPLETED,127,PROCUREMENT
PRJ-SYN-004749-M-05,PRJ-SYN-004749,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2023-03-02,2023-07-22,COMPLETED,142,RIGHT_OF_WAY
PRJ-SYN-004749-M-06,PRJ-SYN-004749,"Major Substructure, Earthwork & Foundation Works (50%)",6,2023-11-12,2024-05-06,COMPLETED,176,CIVIL_WORKS
PRJ-SYN-004749-M-07,PRJ-SYN-004749,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2024-07-25,2025-02-05,COMPLETED,195,CIVIL_WORKS
PRJ-SYN-004749-M-08,PRJ-SYN-004749,"Equipment Installation, Signaling & Substation Integration",8,2025-01-11,2025-09-03,COMPLETED,235,SYSTEMS_EQUIPMENT
PRJ-SYN-004749-M-09,PRJ-SYN-004749,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2025-04-23,,DELAYED,360,STATUTORY_INSPECTION
PRJ-SYN-004749-M-10,PRJ-SYN-004749,"Final Trial Runs, COD Commercial Operation & Handover",10,2025-07-01,,NOT_STARTED,0,COMMISSIONING
PRJ-SYN-004750-M-01,PRJ-SYN-004750,Feasibility Study & Detailed Project Report (DPR) Approval,1,2021-04-25,2021-05-26,COMPLETED,31,ADMINISTRATIVE
PRJ-SYN-004750-M-02,PRJ-SYN-004750,Statutory Environmental & Forest Clearance Stage-I,2,2021-09-15,2021-11-28,COMPLETED,74,STATUTORY
PRJ-SYN-004750-M-03,PRJ-SYN-004750,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2022-02-05,2022-05-02,COMPLETED,86,LAND_ACQUISITION
PRJ-SYN-004750-M-04,PRJ-SYN-004750,"EPC Tendering, Technical Evaluation & Contract Award",4,2022-06-28,2022-11-03,COMPLETED,128,PROCUREMENT
PRJ-SYN-004750-M-05,PRJ-SYN-004750,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2022-12-17,2023-05-18,COMPLETED,152,RIGHT_OF_WAY
PRJ-SYN-004750-M-06,PRJ-SYN-004750,"Major Substructure, Earthwork & Foundation Works (50%)",6,2023-07-19,2024-02-01,COMPLETED,197,CIVIL_WORKS
PRJ-SYN-004750-M-07,PRJ-SYN-004750,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2024-02-19,2024-10-02,COMPLETED,226,CIVIL_WORKS
PRJ-SYN-004750-M-08,PRJ-SYN-004750,"Equipment Installation, Signaling & Substation Integration",8,2024-07-11,2025-03-12,COMPLETED,244,SYSTEMS_EQUIPMENT
PRJ-SYN-004750-M-09,PRJ-SYN-004750,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2024-10-04,2025-07-17,COMPLETED,286,STATUTORY_INSPECTION
PRJ-SYN-004750-M-10,PRJ-SYN-004750,"Final Trial Runs, COD Commercial Operation & Handover",10,2024-12-01,2025-10-16,COMPLETED,319,COMMISSIONING
PRJ-SYN-004751-M-01,PRJ-SYN-004751,Feasibility Study & Detailed Project Report (DPR) Approval,1,2020-06-01,2020-06-08,COMPLETED,7,ADMINISTRATIVE
PRJ-SYN-004751-M-02,PRJ-SYN-004751,Statutory Environmental & Forest Clearance Stage-I,2,2020-10-31,2020-11-18,COMPLETED,18,STATUTORY
PRJ-SYN-004751-M-03,PRJ-SYN-004751,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2021-04-01,2021-04-17,COMPLETED,16,LAND_ACQUISITION
PRJ-SYN-004751-M-04,PRJ-SYN-004751,"EPC Tendering, Technical Evaluation & Contract Award",4,2021-08-31,2021-09-22,COMPLETED,22,PROCUREMENT
PRJ-SYN-004751-M-05,PRJ-SYN-004751,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2022-03-02,2022-04-11,COMPLETED,40,RIGHT_OF_WAY
PRJ-SYN-004751-M-06,PRJ-SYN-004751,"Major Substructure, Earthwork & Foundation Works (50%)",6,2022-10-16,2022-11-26,COMPLETED,41,CIVIL_WORKS
PRJ-SYN-004751-M-07,PRJ-SYN-004751,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2023-06-01,2023-07-20,COMPLETED,49,CIVIL_WORKS
PRJ-SYN-004751-M-08,PRJ-SYN-004751,"Equipment Installation, Signaling & Substation Integration",8,2023-10-31,2024-01-09,COMPLETED,70,SYSTEMS_EQUIPMENT
PRJ-SYN-004751-M-09,PRJ-SYN-004751,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2024-01-31,2024-04-12,COMPLETED,72,STATUTORY_INSPECTION
PRJ-SYN-004751-M-10,PRJ-SYN-004751,"Final Trial Runs, COD Commercial Operation & Handover",10,2024-04-01,2024-06-23,COMPLETED,83,COMMISSIONING
PRJ-SYN-004752-M-01,PRJ-SYN-004752,Feasibility Study & Detailed Project Report (DPR) Approval,1,2023-07-09,2023-08-21,COMPLETED,43,ADMINISTRATIVE
PRJ-SYN-004752-M-02,PRJ-SYN-004752,Statutory Environmental & Forest Clearance Stage-I,2,2023-11-11,2024-01-01,COMPLETED,51,STATUTORY
PRJ-SYN-004752-M-03,PRJ-SYN-004752,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2024-03-15,2024-06-06,COMPLETED,83,LAND_ACQUISITION
PRJ-SYN-004752-M-04,PRJ-SYN-004752,"EPC Tendering, Technical Evaluation & Contract Award",4,2024-07-18,2024-11-22,COMPLETED,127,PROCUREMENT
